feature,importance
211003_x_at,0.0
211004_s_at,7.69439118869169e-05
211005_at,0.0
211006_s_at,9.05254044086074e-05
211008_s_at,0.0
211009_s_at,6.23125661594969e-08
211010_s_at,0.0
211011_at,0.0
211012_s_at,0.0
211013_x_at,4.077633848005316e-06
211014_s_at,8.94548020287247e-10
211015_s_at,0.0
211016_x_at,0.0
211017_s_at,0.0
211018_at,3.84673761227902e-07
211019_s_at,0.0
211020_at,0.0
211021_s_at,0.0
211022_s_at,0.0
211023_at,3.108082869853708e-07
211024_s_at,0.0
211025_x_at,7.635949258487045e-08
211026_s_at,0.0
211027_s_at,0.0
211028_s_at,0.0
211029_x_at,0.0
211030_s_at,0.0
211031_s_at,0.0
211032_at,1.2350307671787425e-06
211033_s_at,0.0
211034_s_at,0.0
211036_x_at,0.0
211037_s_at,0.0
211038_s_at,0.0
211039_at,0.0
211040_x_at,2.9009774609174347e-08
211042_x_at,4.0071006071728476e-06
211043_s_at,0.0
211044_at,0.0
211045_s_at,0.0001298175452793237
211046_at,0.0
211047_x_at,0.0
211048_s_at,0.0
211049_at,0.0
211050_x_at,5.909186778598761e-07
211051_s_at,0.0
211052_s_at,0.0
211053_at,0.0
211054_at,8.73890520950998e-08
211055_s_at,0.0
211056_s_at,0.0
211057_at,0.0
211058_x_at,0.0
211059_s_at,0.0
211060_x_at,0.0
211061_s_at,1.3402719466274013e-06
211062_s_at,0.0
211063_s_at,0.0
211064_at,0.0
211065_x_at,0.0
211066_x_at,0.0
211067_s_at,0.0
211068_x_at,0.0
211069_s_at,4.6501068205765594e-07
211070_x_at,0.0
211071_s_at,0.0
211072_x_at,4.704395274346125e-05
211073_x_at,0.0
211074_at,0.0
211075_s_at,4.493055835670556e-05
211076_x_at,0.0
211077_s_at,0.0
211078_s_at,1.5816616202810488e-09
211079_s_at,0.0
211080_s_at,0.0
211081_s_at,0.0
211082_x_at,0.0
211083_s_at,0.0
211084_x_at,0.0
211085_s_at,0.0
211086_x_at,0.0
211087_x_at,0.0
211088_s_at,0.0
211089_s_at,6.233073690387482e-09
211090_s_at,5.192471142419394e-05
211091_s_at,0.0
211092_s_at,0.0
211093_at,0.0
211094_s_at,0.0
211095_at,0.0
211096_at,0.0
211097_s_at,0.0
211098_x_at,0.0
211099_s_at,0.0
211100_x_at,0.0
211101_x_at,0.0
211102_s_at,0.0
211103_at,0.0
211104_s_at,0.0
211105_s_at,0.0
211106_at,0.0
211107_s_at,0.0
211108_s_at,0.0
211109_at,0.0
211110_s_at,1.4444067224708828e-11
211111_at,2.897335540222836e-09
211112_at,0.0
211113_s_at,1.1173784987969354e-07
211114_x_at,0.0
211115_x_at,0.0
211116_at,2.372428430357607e-08
211117_x_at,0.0
211118_x_at,0.0
211119_at,0.0
211120_x_at,0.0
211121_s_at,2.4098591770513758e-05
211122_s_at,0.0
211123_at,0.0
211124_s_at,0.0
211125_x_at,4.271935716213019e-08
211126_s_at,0.0
211127_x_at,0.0
211128_at,0.0
211129_x_at,1.4094999131758013e-06
211130_x_at,0.0
211131_s_at,0.0
211132_at,0.0
211133_x_at,3.2150905985323524e-08
211135_x_at,0.0
211136_s_at,0.0
211137_s_at,0.0
211138_s_at,0.0
211139_s_at,0.0
211140_s_at,0.0
211141_s_at,0.0
211142_x_at,2.7858407502646373e-05
211143_x_at,0.0
211144_x_at,0.0
211145_x_at,0.0
211146_at,0.0
211147_s_at,0.0
211148_s_at,0.0
211149_at,0.0
211150_s_at,0.0
211151_x_at,4.6599243768443113e-08
211152_s_at,0.0
211153_s_at,0.0
211154_at,1.0259121528422763e-07
211155_s_at,0.0
211156_at,0.0
211157_at,0.0
211159_s_at,5.3915975511893264e-05
211160_x_at,0.0
211161_s_at,0.00025085452586944
211162_x_at,3.131740921798053e-08
211163_s_at,0.0
211164_at,0.0
211165_x_at,0.0
211166_at,0.0
211167_s_at,0.0
211168_s_at,0.0
211169_s_at,1.2699378857203814e-06
211170_s_at,0.0007042582385142308
211171_s_at,0.0
211172_x_at,0.0
211173_at,0.0
211174_s_at,8.017574676978793e-07
211175_at,2.0546048289489887e-07
211176_s_at,0.0
211177_s_at,0.0
211178_s_at,0.0
211179_at,0.0
211180_x_at,0.0
211181_x_at,0.0
211182_x_at,0.0
211184_s_at,6.891861065867558e-06
211185_s_at,0.0
211186_s_at,0.0
211187_at,0.0
211188_at,7.02050051548294e-05
211189_x_at,7.140764979820348e-07
211190_x_at,0.0
211191_at,0.0
211192_s_at,0.0
211193_at,1.3395439121787677e-06
211194_s_at,0.0
211195_s_at,5.791938826305253e-05
211196_at,0.0
211197_s_at,1.4646372974774744e-06
211198_s_at,3.289606710824572e-08
211199_s_at,0.0
211200_s_at,0.0
211201_at,0.0
211202_s_at,8.861714969598117e-08
211203_s_at,0.0
211204_at,0.0
211205_x_at,0.0
211207_s_at,0.0
211208_s_at,0.0
211209_x_at,4.3658319089057393e-08
211210_x_at,0.0
211211_x_at,1.2541674454179972e-07
211212_s_at,0.0
211213_at,0.0
211214_s_at,0.0
211215_x_at,0.0
211217_s_at,3.432568349973947e-08
211218_at,0.0
211219_s_at,0.0
211220_s_at,2.2723941414917796e-06
211221_at,0.0
211222_s_at,0.0
211223_at,0.0
211224_s_at,0.0
211225_at,0.0
211226_at,0.0
211227_s_at,0.0
211228_s_at,0.0
211230_s_at,0.0
211231_x_at,0.0
211232_x_at,0.0
211233_x_at,0.0
211234_x_at,0.0
211235_s_at,0.0
211237_s_at,7.909465237949448e-08
211238_at,1.284806693278996e-07
211239_s_at,0.0
211240_x_at,0.0
211241_at,0.0
211242_x_at,4.558187961843693e-06
211245_x_at,0.0
211248_s_at,0.0
211249_at,0.0
211250_s_at,2.091760658230805e-08
211251_x_at,0.0
211252_x_at,0.0
211253_x_at,0.0
211254_x_at,0.0001926985019899426
211255_x_at,0.0
211256_x_at,5.927725807899769e-06
211257_x_at,0.0
211258_s_at,0.0
211259_s_at,0.0
211260_at,0.0
211261_at,0.0
211262_at,0.0
211263_s_at,4.494550486784494e-09
211264_at,0.0
211265_at,0.0
211266_s_at,8.725116028392607e-09
211267_at,0.0
211269_s_at,0.0
211270_x_at,0.0
211271_x_at,1.0375883056299848e-11
211272_s_at,0.0
211273_s_at,0.0
211274_at,0.0
211275_s_at,0.0
211276_at,3.334339545247825e-06
211277_x_at,3.325091704229995e-05
211279_at,0.0
211280_s_at,0.0
211282_x_at,0.0
211284_s_at,0.0
211285_s_at,0.0
211286_x_at,0.0
211287_x_at,0.0
211289_x_at,0.0
211295_x_at,0.0
211296_x_at,2.192863460146345e-06
211297_s_at,1.6419579842224653e-06
211298_s_at,0.0
211299_s_at,0.0
211300_s_at,8.701857116949897e-10
211301_at,0.0
211302_s_at,0.0
211303_x_at,0.0
211304_x_at,0.0
211305_x_at,0.0
211306_s_at,0.0
211307_s_at,0.0
211310_at,0.0
211312_s_at,0.0
211313_s_at,4.2612040636886344e-05
211314_at,0.0
211315_s_at,0.0
211316_x_at,0.0
211317_s_at,0.0
211318_s_at,0.0
211319_at,0.0
211320_s_at,0.0
211322_s_at,0.0
211323_s_at,0.0
211324_s_at,0.0
211325_x_at,4.14918949744334e-08
211326_x_at,0.0
211327_x_at,0.0
211328_x_at,0.0
211329_x_at,0.0
211330_s_at,0.0
211331_x_at,6.291909417783949e-05
211332_x_at,0.0
211333_s_at,0.0
211334_at,0.0
211336_x_at,0.0
211337_s_at,0.0002612385232221468
211338_at,5.708270484333959e-07
211339_s_at,0.0
211340_s_at,0.0
211341_at,0.0
211342_x_at,0.0
211343_s_at,4.396492546669375e-06
211345_x_at,0.0
211347_at,1.352066859990786e-06
211348_s_at,0.0
211349_at,0.0
211350_s_at,1.6368345038314675e-06
211351_at,5.9722267866166445e-05
211352_s_at,0.0
211353_at,0.0
211354_s_at,0.0
211355_x_at,0.0
211356_x_at,0.0
211357_s_at,0.0
211358_s_at,4.8185809669817e-05
211359_s_at,0.0
211360_s_at,0.0
211361_s_at,0.0
211362_s_at,0.0
211363_s_at,0.0
211364_at,0.0
211365_s_at,0.0
211366_x_at,0.0
211367_s_at,0.0
211368_s_at,0.0
211369_at,0.0
211370_s_at,1.4448594514574724e-07
211371_at,0.0
211372_s_at,0.0
211373_s_at,0.0
211374_x_at,0.0
211375_s_at,3.8133094314353957e-06
211376_s_at,0.0
211377_x_at,0.0
211378_x_at,0.0
211379_x_at,0.0
211380_s_at,0.0
211381_x_at,0.0
211382_s_at,9.419099846981523e-05
211383_s_at,2.818608424817707e-07
211384_s_at,3.573788703788902e-05
211385_x_at,0.0
211386_at,0.0
211387_x_at,0.0
211388_s_at,0.0
211389_x_at,0.0
211390_at,0.0
211391_s_at,0.0
211392_s_at,3.676775673678604e-07
211393_at,0.0
211395_x_at,0.0
211396_at,0.0
211397_x_at,0.0
211398_at,0.0
211399_at,7.476918117455027e-06
211400_at,8.257163288904547e-10
211401_s_at,3.3905007860860535e-06
211402_x_at,0.0
211403_x_at,0.0
211404_s_at,0.0
211405_x_at,0.0
211406_at,2.146684362785794e-08
211407_at,0.00013165604137681226
211410_x_at,0.0
211411_at,0.0
211412_at,0.0
211413_s_at,0.0
211414_at,0.0
211416_x_at,7.632429754021432e-10
211417_x_at,0.0
211419_s_at,0.0
211421_s_at,0.0
211422_at,0.0
211423_s_at,0.0
211424_x_at,1.2282266113423402e-07
211425_x_at,0.0
211426_x_at,0.0
211427_s_at,0.0
211428_at,0.0
211429_s_at,0.0
211430_s_at,0.0
211431_s_at,0.0
211432_s_at,0.0
211433_x_at,0.0
211434_s_at,0.0
211435_at,0.0
211436_at,1.1037523730515661e-05
211437_at,3.182665018379304e-07
211438_at,0.0
211439_at,2.0158688265354212e-06
211440_x_at,0.0
211441_x_at,4.3649906523961076e-05
211442_x_at,1.829466984377047e-06
211444_at,9.250645052187404e-09
211445_x_at,1.6545381307648744e-09
211446_at,0.0
211447_s_at,0.0003189844718330189
211448_s_at,0.0
211449_at,0.0
211450_s_at,5.645863147537034e-05
211451_s_at,0.0
211452_x_at,0.0
211453_s_at,0.0
211454_x_at,0.0
211455_at,0.0
211456_x_at,0.0001243654843213246
211457_at,3.0353466550945256e-09
211458_s_at,9.070087431688676e-09
211459_at,0.0
211460_at,0.0
211461_at,1.025516968152191e-07
211462_s_at,0.0
211463_at,0.0
211464_x_at,2.4594445922268677e-06
211465_x_at,0.0
211466_at,0.0
211467_s_at,0.0
211468_s_at,0.0
211469_s_at,0.0
211470_s_at,0.0
211471_s_at,0.0
211472_at,0.0
211473_s_at,1.4899902517022038e-05
211474_s_at,0.0
211475_s_at,0.0
211476_at,0.0
211478_s_at,0.0
211479_s_at,0.0
211480_s_at,0.0
211481_at,1.5758661652605984e-06
211483_x_at,0.0
211484_s_at,0.0
211485_s_at,0.0
211486_s_at,0.0
211487_x_at,0.001522153715834393
211488_s_at,8.610107905767318e-05
211489_at,0.0
211490_at,0.0
211491_at,0.0
211492_s_at,0.0
211493_x_at,0.0
211494_s_at,0.0
211495_x_at,0.0
211496_s_at,0.0
211497_x_at,0.0
211498_s_at,0.0
211499_s_at,0.0
211500_at,0.0
211501_s_at,0.0
211502_s_at,1.526487809871965e-07
211503_s_at,1.6862964379570383e-06
211504_x_at,0.0
211505_s_at,7.704256529594621e-07
211506_s_at,0.0
211507_s_at,0.0
211508_s_at,0.0
211509_s_at,0.0
211510_s_at,0.0
211512_s_at,0.0
211513_s_at,0.0
211514_at,0.0
211515_s_at,0.0
211516_at,0.0
211517_s_at,0.0
211518_s_at,0.0
211519_s_at,0.0
211520_s_at,9.211206434121033e-08
211521_s_at,0.0
211522_s_at,0.0
211523_at,1.3056340864390802e-05
211524_at,0.0
211525_s_at,1.055554283295236e-06
211526_s_at,0.0
211527_x_at,1.0146336276280455e-08
211528_x_at,0.0
211529_x_at,0.0
211530_x_at,0.0
211531_x_at,0.0
211532_x_at,0.0
211533_at,0.0
211534_x_at,0.0
211535_s_at,0.0
211536_x_at,0.0
211537_x_at,0.0
211538_s_at,0.0
211540_s_at,0.0
211541_s_at,0.0
211542_x_at,1.3929545343976103e-06
211543_s_at,1.2306865080322456e-06
211544_s_at,0.0
211545_at,1.1904665015220476e-07
211546_x_at,0.0
211547_s_at,0.0
211548_s_at,0.0
211549_s_at,0.0
211550_at,1.1598099977934507e-08
211551_at,0.0
211552_s_at,1.924210653890323e-05
211553_x_at,0.0009760132353136559
211554_s_at,0.0
211555_s_at,2.891320579020603e-05
211556_at,0.0
211557_x_at,0.0
211558_s_at,0.0
211559_s_at,0.0
211560_s_at,0.0
211561_x_at,0.0
211562_s_at,6.084238046528295e-05
211563_s_at,2.6764780605207467e-05
211564_s_at,0.0
211565_at,0.0
211566_x_at,0.0
211567_at,0.0
211568_at,1.4138178557948303e-05
211569_s_at,7.644605783461702e-09
211570_s_at,0.0
211571_s_at,0.0
211572_s_at,0.0
211573_x_at,1.9306611023240898e-06
211574_s_at,0.0
211575_s_at,9.15679636990646e-06
211576_s_at,0.0
211577_s_at,3.973382173146704e-06
211578_s_at,0.0
211579_at,0.0
211580_s_at,0.0
211581_x_at,0.0
211582_x_at,7.726335089561554e-05
211583_x_at,8.872865793939482e-08
211584_s_at,0.0
211585_at,5.220833048938183e-10
211586_s_at,0.0
211587_x_at,1.65352862570192e-05
211588_s_at,0.0
211589_at,0.0
211590_x_at,0.0
211591_s_at,0.0
211592_s_at,0.0
211593_s_at,0.0
211594_s_at,0.0
211595_s_at,0.0003420631312393223
211596_s_at,4.879524671780291e-05
211597_s_at,2.948147100761375e-05
211598_x_at,0.0
211599_x_at,0.0
211600_at,0.0
211601_at,0.0
211602_s_at,0.0
211603_s_at,0.0
211604_x_at,0.0
211605_s_at,0.0
211606_at,0.0
211607_x_at,0.0
211608_at,6.892565546289118e-05
211609_x_at,0.0
211610_at,0.0
211611_s_at,0.0
211612_s_at,0.0
211613_s_at,3.165869691244382e-09
211614_at,0.0
211615_s_at,0.0
211616_s_at,0.0
211617_at,0.0
211618_s_at,0.0
211619_s_at,0.0
211620_x_at,0.0
211621_at,0.0
211622_s_at,1.6587862881692606e-06
211623_s_at,0.0
211624_s_at,0.0
211625_s_at,0.0
211626_x_at,4.369556022995123e-09
211627_x_at,0.0
211628_x_at,6.003345506094683e-05
211630_s_at,0.00030345272792763723
211631_x_at,0.0
211632_at,0.0
211633_x_at,0.0
211634_x_at,0.0
211635_x_at,0.0
211636_at,0.0
211637_x_at,0.0
211638_at,0.0
211639_x_at,0.0
211640_x_at,0.0
211641_x_at,0.0
211642_at,5.400606842892712e-06
211643_x_at,1.1185049085740456e-06
211644_x_at,0.0
211645_x_at,0.0
211646_at,5.704023648622067e-07
211647_x_at,1.902570943479708e-06
211648_at,0.0
211649_x_at,0.0
211650_x_at,0.0
211651_s_at,1.0682042191986793e-08
211652_s_at,0.0
211653_x_at,0.0
211654_x_at,6.726714368158807e-07
211655_at,0.0
211656_x_at,9.431986201829553e-07
211657_at,0.0
211658_at,3.878690154386308e-08
211659_at,1.8819802359806913e-06
211660_at,1.315494052974146e-10
211661_x_at,0.0
211662_s_at,0.0
211663_x_at,6.671585735295794e-09
211665_s_at,0.0
211666_x_at,0.0013473499955226208
211667_x_at,0.0
211668_s_at,0.0
211670_x_at,0.0
211671_s_at,0.0
211672_s_at,0.0
211673_s_at,3.336810160899408e-07
211674_x_at,1.077230665464502e-06
211675_s_at,0.0
211676_s_at,8.5726875369576e-07
211677_x_at,2.0553596757802825e-09
211678_s_at,0.0
211679_x_at,0.0
211680_at,0.0
211681_s_at,0.0
211682_x_at,2.5805293552753575e-05
211684_s_at,6.710014401468098e-08
211685_s_at,1.6623752954544677e-06
211686_s_at,0.0
211687_x_at,0.0
211688_x_at,0.0
211689_s_at,0.0
211690_at,1.163279571738055e-05
211691_x_at,0.0
211692_s_at,0.0
211693_at,0.0
211694_at,1.1964024205037502e-07
211695_x_at,0.0
211696_x_at,0.0
211697_x_at,1.6863800311941792e-07
211698_at,0.0
211699_x_at,0.0
211700_s_at,0.0
211701_s_at,0.0
211702_s_at,0.0
211703_s_at,8.509656180412331e-06
211704_s_at,0.0
211705_s_at,0.0
211706_s_at,1.9311915471830482e-06
211707_s_at,0.0
211708_s_at,0.0
211709_s_at,0.0
211710_x_at,0.0
211711_s_at,0.0
211712_s_at,0.0
211713_x_at,0.0
211714_x_at,3.631701109803657e-06
211715_s_at,0.0
211716_x_at,0.0
211717_at,0.0
211718_at,0.0
211719_x_at,0.0
211720_x_at,0.0
211721_s_at,6.829611523062617e-07
211722_s_at,0.0
211724_x_at,0.0
211725_s_at,0.0
211726_s_at,8.440230014789344e-08
211727_s_at,0.0
211728_s_at,0.0
211729_x_at,0.0
211730_s_at,5.047316836599335e-05
211731_x_at,0.0
211732_x_at,2.2309626478549397e-07
211733_x_at,2.9675645779417086e-05
211734_s_at,0.0
211735_x_at,0.0
211736_at,8.851475354787167e-07
211737_x_at,0.0
211738_x_at,0.0
211739_x_at,0.0
211740_at,0.0
211741_x_at,0.0
211742_s_at,0.0
211743_s_at,2.3880713953728327e-07
211744_s_at,0.0
211745_x_at,0.0
211746_x_at,4.481198128001579e-08
211747_s_at,0.0
211748_x_at,0.0
211749_s_at,1.675242968325276e-07
211750_x_at,0.0
211751_at,8.235447278588897e-09
211752_s_at,0.0
211753_s_at,0.0
211754_s_at,0.0
211755_s_at,0.0
211756_at,0.0
211758_x_at,1.5561265452235746e-10
211759_x_at,0.0
211760_s_at,7.687385302248634e-07
211761_s_at,0.0
211762_s_at,0.0
211763_s_at,0.0
211764_s_at,0.0
211765_x_at,0.0
211766_s_at,0.0
211767_at,0.0
211768_at,0.0
211769_x_at,3.2758322500922564e-07
211771_s_at,0.0
211772_x_at,0.0
211773_s_at,0.0
211774_s_at,0.0
211775_x_at,0.0
211776_s_at,0.0
211778_s_at,0.0
211779_x_at,0.0
211780_x_at,2.5740614901706944e-07
211781_x_at,0.0
211782_at,0.0
211783_s_at,2.587851663633092e-06
211784_s_at,0.00010286371932954414
211786_at,0.00014602293947394056
211787_s_at,0.0005422023734431417
211788_s_at,0.0
211789_s_at,0.0
211790_s_at,0.0
211791_s_at,1.1147972469773353e-06
211792_s_at,0.0
211793_s_at,0.0
211794_at,0.0
211795_s_at,0.0
211796_s_at,0.0
211797_s_at,0.0
211798_x_at,0.0
211799_x_at,0.0
211800_s_at,0.0
211801_x_at,0.0
211802_x_at,2.559153541954399e-09
211803_at,0.0
211804_s_at,0.0
211805_s_at,9.332048362311315e-08
211806_s_at,0.0
211807_x_at,0.0
211808_s_at,0.0
211809_x_at,0.0
211810_s_at,0.0
211811_s_at,0.0
211812_s_at,7.261311283750654e-07
211813_x_at,0.0
211814_s_at,5.2624430611113585e-08
211815_s_at,0.0
211816_x_at,3.2652323597009304e-07
211817_s_at,9.076295991741613e-08
211818_s_at,0.0
211819_s_at,0.0
211820_x_at,0.0
211821_x_at,0.0
211822_s_at,5.66264882990525e-06
211823_s_at,0.0
211824_x_at,0.0
211825_s_at,0.0
211826_s_at,0.0
211827_s_at,2.4269042951611944e-07
211828_s_at,0.0
211829_s_at,6.9605666389118685e-06
211830_s_at,0.0
211831_s_at,1.0758031020711317e-05
211832_s_at,0.0
211833_s_at,0.0
211834_s_at,0.0
211835_at,0.0
211836_s_at,0.0
211837_s_at,0.0
211838_x_at,0.0024141925895001175
211839_s_at,0.0
211840_s_at,0.0
211841_s_at,0.0
211842_s_at,0.0
211843_x_at,0.0
211844_s_at,0.0
211845_at,0.0
211846_s_at,0.0
211848_s_at,0.0
211849_s_at,4.08324743798648e-05
211851_x_at,0.0
211852_s_at,0.0
211855_s_at,5.763694368576233e-09
211856_x_at,1.1875134208901873e-05
211858_x_at,8.660502860944426e-05
211861_x_at,6.110618272784637e-05
211862_x_at,0.0
211863_x_at,0.0
211864_s_at,0.0
211865_s_at,0.0
211866_x_at,0.0
211867_s_at,0.0
211868_x_at,0.0
211869_at,0.0
211870_s_at,0.0
211871_x_at,0.0
211872_s_at,0.0
211873_s_at,1.950765213362496e-07
211874_s_at,0.0
211875_x_at,0.0
211876_x_at,0.0
211877_s_at,0.0
211878_at,0.0006575873669527937
211879_x_at,0.0
211880_x_at,0.0
211881_x_at,0.0
211882_x_at,0.0
211883_x_at,2.9276481789180234e-06
211884_s_at,0.0
211885_x_at,0.0
211886_s_at,0.0
211887_x_at,4.649661149281351e-06
211888_x_at,0.0
211889_x_at,1.569811362578138e-07
211890_x_at,0.0
211891_s_at,0.0
211892_s_at,0.0
211893_x_at,2.569773819596289e-09
211894_x_at,0.0
211896_s_at,0.0
211897_s_at,0.0
211898_s_at,1.28362108078198e-07
211899_s_at,5.188462839929448e-06
211900_x_at,0.0
211901_s_at,0.0
211902_x_at,1.127084704509065e-05
211903_s_at,0.0
211904_x_at,0.0
211905_s_at,1.2783065101779769e-08
211906_s_at,0.0
211907_s_at,0.0001905044681260792
211908_x_at,0.0
211909_x_at,2.680847516308684e-08
211910_at,7.411999015783007e-07
211911_x_at,0.0
211912_at,0.0
211913_s_at,1.0123509995328421e-07
211914_x_at,0.0
211915_s_at,0.0
211916_s_at,0.0
211917_s_at,0.00024313959318375013
211918_x_at,1.4187751514250409e-08
211919_s_at,0.0
211920_at,8.334980317337478e-06
211921_x_at,0.0
211922_s_at,0.0
211923_s_at,0.0
211924_s_at,1.8691511481075826e-08
211925_s_at,1.0612350309300406e-05
211926_s_at,0.0
211927_x_at,0.0
211928_at,0.0
211929_at,0.0
211930_at,0.00015630764491523746
211931_s_at,0.0
211932_at,0.0
211933_s_at,1.3298743637827347e-07
211934_x_at,6.7280540123787055e-06
211935_at,1.5835603691584937e-06
211936_at,3.976345566750061e-07
211937_at,0.0
211938_at,3.5885972811390722e-06
211939_x_at,0.0
211940_x_at,0.0
211941_s_at,0.0
211942_x_at,0.00019020514358510606
211943_x_at,1.3064012212796773e-06
211944_at,0.0002289447543788262
211945_s_at,0.0
211946_s_at,0.0
211947_s_at,0.0
211948_x_at,9.50573643373372e-06
211949_s_at,0.0
211950_at,0.0
211951_at,0.0
211952_at,0.0
211953_s_at,1.2728801578511566e-07
211954_s_at,0.0
211955_at,0.0
211956_s_at,1.2577679612152162e-08
211958_at,0.0
211959_at,5.921996723172803e-06
211960_s_at,0.0
211961_s_at,0.0
211962_s_at,1.7862814929944668e-06
211963_s_at,0.0
211964_at,0.0
211965_at,1.0348229139597097e-06
211966_at,9.942776888855729e-07
211967_at,0.0
211968_s_at,0.0
211969_at,2.699961620373574e-06
211970_x_at,0.0
211971_s_at,0.0
211972_x_at,0.0
211973_at,0.0
211974_x_at,1.3868743933775044e-08
211975_at,6.018281475158434e-06
211976_at,0.0
211977_at,0.0
211978_x_at,0.0
211979_at,0.0
211980_at,0.0
211981_at,2.472336490078251e-08
211982_x_at,0.0
211983_x_at,0.0
211984_at,0.0
211985_s_at,0.0
211986_at,0.0
211987_at,3.298224683877993e-06
211988_at,0.0
211989_at,0.0
211990_at,1.5032981845180224e-07
211991_s_at,0.0
211992_at,0.00017107104778652104
211993_at,1.1056615940074423e-06
211994_at,0.0
211995_x_at,2.3711832967098668e-06
211996_s_at,0.0
211997_x_at,0.00037731604366503566
211998_at,0.0
211999_at,0.0
212000_at,0.0
212001_at,0.0
212002_at,0.0
212003_at,0.0
212004_at,0.0
212005_at,1.150284748333502e-08
212006_at,0.0
212007_at,0.0
212008_at,0.0
212009_s_at,9.620742539727603e-07
212010_s_at,0.0
212012_at,0.0
212013_at,5.619307738285252e-07
212014_x_at,5.720723157396903e-06
212015_x_at,2.9321393717937686e-06
212016_s_at,0.0
212017_at,1.4810260017200735e-08
212018_s_at,0.0
212019_at,0.0
212020_s_at,0.0
212021_s_at,0.0
212022_s_at,0.00032911591967082056
212023_s_at,0.0
212024_x_at,0.0
212025_s_at,0.0
212026_s_at,1.8832822845103927e-07
212027_at,0.0
212028_at,0.0
212029_s_at,0.0
212030_at,0.0
212031_at,0.0
212032_s_at,0.0
212033_at,0.0
212034_s_at,0.0
212035_s_at,0.0
212036_s_at,5.210960838481689e-08
212037_at,0.0
212038_s_at,0.0
212039_x_at,0.0
212040_at,0.002144139321759182
212041_at,4.215992789625017e-08
212042_x_at,7.264864717238884e-06
212043_at,0.0
212044_s_at,0.0
212045_at,0.0
212046_x_at,0.0
212047_s_at,0.0
212048_s_at,0.00012983802888830037
212049_at,0.0
212050_at,0.0
212051_at,0.0
212052_s_at,0.0
212053_at,0.0
212054_x_at,1.0255071165225674e-07
212055_at,0.0
212056_at,5.445584549407578e-07
212057_at,0.0
212058_at,0.0
212059_s_at,0.0
212060_at,0.0
212061_at,0.0
212062_at,2.986677543451861e-08
212063_at,0.0
212064_x_at,0.0
212065_s_at,6.799307407290934e-08
212066_s_at,0.0
212067_s_at,0.0
212068_s_at,2.5757115677504567e-06
212069_s_at,0.0
212070_at,0.0
212071_s_at,0.0
212072_s_at,0.0
212073_at,0.0
212074_at,0.0
212075_s_at,0.0
212076_at,0.0
212077_at,0.0
212078_s_at,0.0
212079_s_at,0.0
212080_at,0.0
212081_x_at,0.0
212082_s_at,0.0
212083_at,0.0
212084_at,0.0
212085_at,0.0
212086_x_at,0.00021577667602073558
212087_s_at,0.0
212088_at,9.555737993884049e-06
212089_at,0.0
212090_at,2.7333138767733562e-08
212091_s_at,0.0
212092_at,1.4620887001945205e-07
212093_s_at,0.0
212094_at,0.0
212095_s_at,5.4810018189952025e-05
212096_s_at,0.0
212097_at,0.0
212098_at,2.481884333293001e-09
212099_at,0.0
212100_s_at,0.0
212101_at,0.0
212102_s_at,0.0
212103_at,0.0
212104_s_at,9.429518809156459e-06
212105_s_at,0.0
212106_at,0.0
212107_s_at,0.0
212108_at,0.0
212109_at,0.0
212110_at,0.0
212111_at,0.0
212112_s_at,0.0
212113_at,5.730843099603779e-10
212114_at,0.0
212115_at,0.0
212116_at,0.0
212117_at,0.0
212118_at,2.159170174793042e-06
212119_at,5.575175072811778e-06
212120_at,5.621587967384883e-06
212121_at,0.0
212122_at,1.3208203176475091e-08
212123_at,0.0
212124_at,3.0022422485750657e-09
212125_at,0.0
212126_at,0.0
212127_at,0.0
212128_s_at,0.0
212129_at,0.0
212130_x_at,0.0
212131_at,0.0
212132_at,0.0
212133_at,0.0
212134_at,0.0
212135_s_at,0.0
212136_at,1.6449826204009126e-05
212137_at,1.9415153720394316e-07
212138_at,0.0
212139_at,0.0
212140_at,0.0
212141_at,0.0
212142_at,0.0
212143_s_at,0.0
212144_at,0.0
212145_at,1.4805691000108933e-06
212146_at,0.0
212147_at,2.5008791228532335e-07
212148_at,6.643121912097842e-06
212149_at,0.0
212150_at,4.6866339494303685e-06
212151_at,0.0
212152_x_at,0.0
212153_at,5.026367287437833e-05
212154_at,3.5019276158045947e-06
212155_at,0.0005020914396232304
212156_at,0.0
212157_at,0.0
212158_at,0.0
212159_x_at,0.0
212160_at,0.0
212161_at,8.055640204706446e-06
212162_at,9.854963497662741e-09
212163_at,0.0
212164_at,0.0
212165_at,0.0
212166_at,0.0
212167_s_at,0.0
212168_at,0.0
212169_at,0.0
212170_at,0.0
212171_x_at,0.0
212172_at,1.1256102105150094e-09
212173_at,0.0
212174_at,0.0
212175_s_at,0.0
212176_at,0.0
212177_at,0.0
212178_s_at,0.0
212179_at,0.0
212180_at,3.191398917866673e-07
212181_s_at,0.0
212182_at,8.675570786681797e-06
212183_at,1.7073285031457245e-06
212184_s_at,6.334174270248388e-08
212185_x_at,0.0
212186_at,0.0
212187_x_at,0.0
212188_at,0.0
212189_s_at,0.0
212190_at,0.0
212191_x_at,0.0
212192_at,0.0
212193_s_at,0.0
212194_s_at,0.0
212195_at,0.0
212196_at,0.0
212197_x_at,1.2517830984920383e-07
212198_s_at,0.0
212199_at,5.515754298693176e-08
212200_at,0.0
212201_at,0.0
